simulation, visitors, current conversion rate, overall conversion rate, total conversions, pulls arm 1, pulls arm 2
92, 1400, 0.52, 0.397142857143, 556, 717, 683
92, 1450, 0.38, 0.396551724138, 575, 744, 706
92, 1500, 0.3, 0.393333333333, 590, 772, 728
92, 1550, 0.32, 0.390967741935, 606, 795, 755
92, 1600, 0.32, 0.38875, 622, 828, 772
92, 1650, 0.34, 0.387272727273, 639, 849, 801
92, 1700, 0.4, 0.387647058824, 659, 877, 823
92, 1750, 0.42, 0.388571428571, 680, 904, 846
92, 1800, 0.4, 0.388888888889, 700, 929, 871
92, 1850, 0.4, 0.389189189189, 720, 951, 899
92, 1900, 0.24, 0.385263157895, 732, 968, 932
92, 1950, 0.5, 0.388205128205, 757, 982, 968
92, 2000, 0.4, 0.3885, 777, 996, 1004
93, 50, 0.34, 0.34, 17, 24, 26
93, 100, 0.46, 0.4, 40, 53, 47
93, 150, 0.38, 0.393333333333, 59, 82, 68
93, 200, 0.36, 0.385, 77, 104, 96
93, 250, 0.44, 0.396, 99, 127, 123
93, 300, 0.52, 0.416666666667, 125, 149, 151
93, 350, 0.42, 0.417142857143, 146, 174, 176
93, 400, 0.42, 0.4175, 167, 195, 205
93, 450, 0.4, 0.415555555556, 187, 214, 236
93, 500, 0.36, 0.41, 205, 226, 274
93, 550, 0.48, 0.416363636364, 229, 238, 312
93, 600, 0.3, 0.406666666667, 244, 251, 349
93, 650, 0.28, 0.396923076923, 258, 264, 386
93, 700, 0.26, 0.387142857143, 271, 271, 429
93, 750, 0.34, 0.384, 288, 288, 462
93, 800, 0.26, 0.37625, 301, 311, 489
93, 850, 0.36, 0.375294117647, 319, 326, 524
93, 900, 0.36, 0.374444444444, 337, 341, 559
93, 950, 0.26, 0.368421052632, 350, 352, 598
93, 1000, 0.5, 0.375, 375, 361, 639
93, 1050, 0.5, 0.380952380952, 400, 374, 676
93, 1100, 0.44, 0.383636363636, 422, 381, 719
93, 1150, 0.42, 0.385217391304, 443, 395, 755
93, 1200, 0.34, 0.383333333333, 460, 410, 790
93, 1250, 0.32, 0.3808, 476, 422, 828
93, 1300, 0.44, 0.383076923077, 498, 439, 861
93, 1350, 0.36, 0.382222222222, 516, 456, 894
93, 1400, 0.42, 0.383571428571, 537, 480, 920
93, 1450, 0.42, 0.384827586207, 558, 510, 940
93, 1500, 0.46, 0.387333333333, 581, 537, 963
93, 1550, 0.34, 0.385806451613, 598, 560, 990
93, 1600, 0.44, 0.3875, 620, 574, 1026
93, 1650, 0.36, 0.386666666667, 638, 587, 1063
93, 1700, 0.42, 0.387647058824, 659, 603, 1097
93, 1750, 0.28, 0.384571428571, 673, 621, 1129
93, 1800, 0.36, 0.383888888889, 691, 634, 1166
93, 1850, 0.44, 0.385405405405, 713, 653, 1197
93, 1900, 0.36, 0.384736842105, 731, 670, 1230
93, 1950, 0.38, 0.384615384615, 750, 682, 1268
93, 2000, 0.44, 0.386, 772, 698, 1302
94, 50, 0.46, 0.46, 23, 21, 29
94, 100, 0.32, 0.39, 39, 45, 55
94, 150, 0.4, 0.393333333333, 59, 70, 80
94, 200, 0.54, 0.43, 86, 97, 103
94, 250, 0.34, 0.412, 103, 121, 129
94, 300, 0.44, 0.416666666667, 125, 142, 158
94, 350, 0.4, 0.414285714286, 145, 167, 183
94, 400, 0.26, 0.395, 158, 192, 208
94, 450, 0.38, 0.393333333333, 177, 203, 247
94, 500, 0.36, 0.39, 195, 213, 287
94, 550, 0.38, 0.389090909091, 214, 217, 333
94, 600, 0.36, 0.386666666667, 232, 223, 377
94, 650, 0.46, 0.392307692308, 255, 229, 421
94, 700, 0.32, 0.387142857143, 271, 238, 462
94, 750, 0.54, 0.397333333333, 298, 245, 505
94, 800, 0.44, 0.4, 320, 252, 548
94, 850, 0.32, 0.395294117647, 336, 256, 594
94, 900, 0.48, 0.4, 360, 269, 631
94, 950, 0.38, 0.398947368421, 379, 278, 672
94, 1000, 0.42, 0.4, 400, 294, 706
94, 1050, 0.32, 0.39619047619, 416, 306, 744
94, 1100, 0.38, 0.395454545455, 435, 325, 775
94, 1150, 0.34, 0.393043478261, 452, 349, 801
94, 1200, 0.44, 0.395, 474, 364, 836
94, 1250, 0.52, 0.4, 500, 381, 869
94, 1300, 0.36, 0.398461538462, 518, 392, 908
94, 1350, 0.36, 0.397037037037, 536, 403, 947
94, 1400, 0.4, 0.397142857143, 556, 417, 983
94, 1450, 0.52, 0.401379310345, 582, 426, 1024
94, 1500, 0.36, 0.4, 600, 443, 1057
94, 1550, 0.48, 0.402580645161, 624, 456, 1094
94, 1600, 0.36, 0.40125, 642, 468, 1132
94, 1650, 0.44, 0.402424242424, 664, 479, 1171
94, 1700, 0.5, 0.405294117647, 689, 486, 1214
94, 1750, 0.28, 0.401714285714, 703, 493, 1257
94, 1800, 0.5, 0.404444444444, 728, 497, 1303
94, 1850, 0.5, 0.407027027027, 753, 501, 1349
94, 1900, 0.4, 0.406842105263, 773, 506, 1394
94, 1950, 0.52, 0.409743589744, 799, 506, 1444
94, 2000, 0.38, 0.409, 818, 507, 1493
95, 50, 0.48, 0.48, 24, 26, 24
95, 100, 0.36, 0.42, 42, 54, 46
95, 150, 0.46, 0.433333333333, 65, 83, 67
95, 200, 0.32, 0.405, 81, 105, 95
95, 250, 0.38, 0.4, 100, 125, 125
95, 300, 0.44, 0.406666666667, 122, 146, 154
95, 350, 0.26, 0.385714285714, 135, 161, 189
95, 400, 0.34, 0.38, 152, 188, 212
95, 450, 0.5, 0.393333333333, 177, 204, 246
95, 500, 0.42, 0.396, 198, 231, 269
95, 550, 0.4, 0.396363636364, 218, 259, 291
95, 600, 0.24, 0.383333333333, 230, 290, 310
95, 650, 0.42, 0.386153846154, 251, 317, 333
95, 700, 0.46, 0.391428571429, 274, 334, 366
95, 750, 0.28, 0.384, 288, 359, 391
95, 800, 0.36, 0.3825, 306, 386, 414
95, 850, 0.38, 0.382352941176, 325, 405, 445
95, 900, 0.32, 0.378888888889, 341, 419, 481
95, 950, 0.44, 0.382105263158, 363, 429, 521
95, 1000, 0.44, 0.385, 385, 440, 560
95, 1050, 0.5, 0.390476190476, 410, 458, 592
95, 1100, 0.36, 0.389090909091, 428, 465, 635
95, 1150, 0.52, 0.394782608696, 454, 469, 681
95, 1200, 0.42, 0.395833333333, 475, 479, 721
95, 1250, 0.34, 0.3936, 492, 480, 770
95, 1300, 0.42, 0.394615384615, 513, 483, 817
95, 1350, 0.36, 0.393333333333, 531, 486, 864
95, 1400, 0.36, 0.392142857143, 549, 496, 904
95, 1450, 0.32, 0.389655172414, 565, 505, 945
95, 1500, 0.36, 0.388666666667, 583, 515, 985
95, 1550, 0.3, 0.385806451613, 598, 524, 1026
95, 1600, 0.4, 0.38625, 618, 531, 1069
95, 1650, 0.32, 0.384242424242, 634, 537, 1113
95, 1700, 0.34, 0.382941176471, 651, 552, 1148
95, 1750, 0.4, 0.383428571429, 671, 566, 1184
95, 1800, 0.4, 0.383888888889, 691, 573, 1227
95, 1850, 0.5, 0.387027027027, 716, 589, 1261
95, 1900, 0.52, 0.390526315789, 742, 601, 1299
95, 1950, 0.44, 0.391794871795, 764, 608, 1342
95, 2000, 0.26, 0.3885, 777, 619, 1381
96, 50, 0.36, 0.36, 18, 23, 27
96, 100, 0.4, 0.38, 38, 41, 59
96, 150, 0.36, 0.373333333333, 56, 64, 86
96, 200, 0.42, 0.385, 77, 88, 112
96, 250, 0.32, 0.372, 93, 118, 132
96, 300, 0.4, 0.376666666667, 113, 142, 158
96, 350, 0.34, 0.371428571429, 130, 172, 178
96, 400, 0.42, 0.3775, 151, 195, 205
96, 450, 0.42, 0.382222222222, 172, 208, 242
96, 500, 0.4, 0.384, 192, 219, 281
96, 550, 0.46, 0.390909090909, 215, 230, 320
96, 600, 0.2, 0.375, 225, 239, 361
96, 650, 0.42, 0.378461538462, 246, 246, 404
96, 700, 0.44, 0.382857142857, 268, 253, 447
96, 750, 0.44, 0.386666666667, 290, 255, 495
96, 800, 0.34, 0.38375, 307, 257, 543
96, 850, 0.42, 0.385882352941, 328, 261, 589
96, 900, 0.3, 0.381111111111, 343, 264, 636
96, 950, 0.42, 0.383157894737, 364, 267, 683
96, 1000, 0.4, 0.384, 384, 270, 730
96, 1050, 0.34, 0.381904761905, 401, 271, 779
96, 1100, 0.3, 0.378181818182, 416, 272, 828
96, 1150, 0.4, 0.379130434783, 436, 274, 876
96, 1200, 0.44, 0.381666666667, 458, 281, 919
96, 1250, 0.4, 0.3824, 478, 283, 967
96, 1300, 0.38, 0.382307692308, 497, 284, 1016
96, 1350, 0.48, 0.385925925926, 521, 285, 1065
96, 1400, 0.46, 0.388571428571, 544, 288, 1112
96, 1450, 0.38, 0.388275862069, 563, 288, 1162
96, 1500, 0.52, 0.392666666667, 589, 288, 1212
96, 1550, 0.46, 0.394838709677, 612, 289, 1261
96, 1600, 0.62, 0.401875, 643, 292, 1308
96, 1650, 0.42, 0.402424242424, 664, 293, 1357
96, 1700, 0.36, 0.401176470588, 682, 294, 1406
96, 1750, 0.42, 0.401714285714, 703, 295, 1455
96, 1800, 0.46, 0.403333333333, 726, 296, 1504
96, 1850, 0.4, 0.403243243243, 746, 296, 1554
96, 1900, 0.4, 0.403157894737, 766, 297, 1603
96, 1950, 0.36, 0.402051282051, 784, 299, 1651
96, 2000, 0.38, 0.4015, 803, 300, 1700
97, 50, 0.4, 0.4, 20, 29, 21
97, 100, 0.32, 0.36, 36, 49, 51
97, 150, 0.42, 0.38, 57, 76, 74
97, 200, 0.28, 0.355, 71, 106, 94
97, 250, 0.44, 0.372, 93, 130, 120
97, 300, 0.36, 0.37, 111, 159, 141
97, 350, 0.34, 0.365714285714, 128, 177, 173
97, 400, 0.38, 0.3675, 147, 202, 198
97, 450, 0.42, 0.373333333333, 168, 219, 231
97, 500, 0.38, 0.374, 187, 224, 276
97, 550, 0.44, 0.38, 209, 224, 326
97, 600, 0.52, 0.391666666667, 235, 225, 375
97, 650, 0.34, 0.387692307692, 252, 226, 424
97, 700, 0.52, 0.397142857143, 278, 227, 473
97, 750, 0.38, 0.396, 297, 228, 522
97, 800, 0.38, 0.395, 316, 230, 570
97, 850, 0.4, 0.395294117647, 336, 230, 620
97, 900, 0.44, 0.397777777778, 358, 230, 670
97, 950, 0.52, 0.404210526316, 384, 230, 720
97, 1000, 0.3, 0.399, 399, 230, 770
97, 1050, 0.38, 0.398095238095, 418, 231, 819
97, 1100, 0.44, 0.4, 440, 231, 869
97, 1150, 0.26, 0.393913043478, 453, 231, 919
97, 1200, 0.38, 0.393333333333, 472, 232, 968
97, 1250, 0.42, 0.3944, 493, 232, 1018
97, 1300, 0.46, 0.396923076923, 516, 232, 1068
97, 1350, 0.32, 0.394074074074, 532, 233, 1117
97, 1400, 0.44, 0.395714285714, 554, 233, 1167
97, 1450, 0.46, 0.397931034483, 577, 234, 1216
97, 1500, 0.46, 0.4, 600, 234, 1266
97, 1550, 0.42, 0.40064516129, 621, 234, 1316
97, 1600, 0.38, 0.4, 640, 234, 1366
97, 1650, 0.42, 0.400606060606, 661, 235, 1415
97, 1700, 0.5, 0.403529411765, 686, 235, 1465
97, 1750, 0.36, 0.402285714286, 704, 235, 1515
97, 1800, 0.4, 0.402222222222, 724, 235, 1565
97, 1850, 0.34, 0.400540540541, 741, 235, 1615
97, 1900, 0.44, 0.401578947368, 763, 235, 1665
97, 1950, 0.38, 0.401025641026, 782, 235, 1715
97, 2000, 0.32, 0.399, 798, 236, 1764
98, 50, 0.46, 0.46, 23, 25, 25
98, 100, 0.36, 0.41, 41, 45, 55
98, 150, 0.38, 0.4, 60, 68, 82
98, 200, 0.42, 0.405, 81, 96, 104
98, 250, 0.36, 0.396, 99, 122, 128
98, 300, 0.4, 0.396666666667, 119, 149, 151
98, 350, 0.42, 0.4, 140, 169, 181
98, 400, 0.38, 0.3975, 159, 195, 205
98, 450, 0.44, 0.402222222222, 181, 214, 236
98, 500, 0.46, 0.408, 204, 233, 267
98, 550, 0.32, 0.4, 220, 252, 298
98, 600, 0.44, 0.403333333333, 242, 268, 332
98, 650, 0.52, 0.412307692308, 268, 278, 372
98, 700, 0.52, 0.42, 294, 290, 410
98, 750, 0.34, 0.414666666667, 311, 298, 452
98, 800, 0.42, 0.415, 332, 309, 491
98, 850, 0.3, 0.408235294118, 347, 316, 534
98, 900, 0.26, 0.4, 360, 325, 575
98, 950, 0.44, 0.402105263158, 382, 333, 617
98, 1000, 0.42, 0.403, 403, 342, 658
98, 1050, 0.36, 0.400952380952, 421, 345, 705
98, 1100, 0.38, 0.4, 440, 354, 746
98, 1150, 0.32, 0.39652173913, 456, 359, 791
98, 1200, 0.3, 0.3925, 471, 364, 836
98, 1250, 0.38, 0.392, 490, 369, 881
98, 1300, 0.42, 0.393076923077, 511, 379, 921
98, 1350, 0.42, 0.394074074074, 532, 389, 961
98, 1400, 0.42, 0.395, 553, 396, 1004
98, 1450, 0.4, 0.395172413793, 573, 400, 1050
98, 1500, 0.46, 0.397333333333, 596, 402, 1098
98, 1550, 0.32, 0.394838709677, 612, 405, 1145
98, 1600, 0.38, 0.394375, 631, 411, 1189
98, 1650, 0.38, 0.393939393939, 650, 417, 1233
98, 1700, 0.36, 0.392941176471, 668, 422, 1278
98, 1750, 0.3, 0.390285714286, 683, 427, 1323
98, 1800, 0.44, 0.391666666667, 705, 433, 1367
98, 1850, 0.46, 0.393513513514, 728, 441, 1409
98, 1900, 0.46, 0.395263157895, 751, 448, 1452
98, 1950, 0.34, 0.393846153846, 768, 454, 1496
98, 2000, 0.56, 0.398, 796, 457, 1543
99, 50, 0.4, 0.4, 20, 31, 19
99, 100, 0.42, 0.41, 41, 54, 46
99, 150, 0.38, 0.4, 60, 76, 74
99, 200, 0.54, 0.435, 87, 102, 98
99, 250, 0.38, 0.424, 106, 133, 117
99, 300, 0.52, 0.44, 132, 153, 147
99, 350, 0.5, 0.448571428571, 157, 175, 175
99, 400, 0.42, 0.445, 178, 196, 204
99, 450, 0.48, 0.448888888889, 202, 208, 242
99, 500, 0.42, 0.446, 223, 212, 288
99, 550, 0.24, 0.427272727273, 235, 215, 335
99, 600, 0.44, 0.428333333333, 257, 223, 377
99, 650, 0.3, 0.418461538462, 272, 234, 416
99, 700, 0.34, 0.412857142857, 289, 249, 451
99, 750, 0.5, 0.418666666667, 314, 260, 490
99, 800, 0.32, 0.4125, 330, 267, 533
99, 850, 0.26, 0.403529411765, 343, 278, 572
99, 900, 0.52, 0.41, 369, 280, 620
99, 950, 0.34, 0.406315789474, 386, 285, 665
99, 1000, 0.32, 0.402, 402, 293, 707
99, 1050, 0.44, 0.40380952381, 424, 306, 744
99, 1100, 0.46, 0.406363636364, 447, 329, 771
99, 1150, 0.34, 0.40347826087, 464, 342, 808
99, 1200, 0.34, 0.400833333333, 481, 351, 849
99, 1250, 0.3, 0.3968, 496, 364, 886
99, 1300, 0.24, 0.390769230769, 508, 382, 918
99, 1350, 0.4, 0.391111111111, 528, 411, 939
99, 1400, 0.38, 0.390714285714, 547, 450, 950
99, 1450, 0.32, 0.388275862069, 563, 480, 970
99, 1500, 0.42, 0.389333333333, 584, 507, 993
99, 1550, 0.4, 0.389677419355, 604, 539, 1011
99, 1600, 0.36, 0.38875, 622, 569, 1031
99, 1650, 0.32, 0.386666666667, 638, 599, 1051
99, 1700, 0.48, 0.389411764706, 662, 636, 1064
99, 1750, 0.26, 0.385714285714, 675, 661, 1089
99, 1800, 0.32, 0.383888888889, 691, 688, 1112
99, 1850, 0.28, 0.381081081081, 705, 724, 1126
99, 1900, 0.36, 0.380526315789, 723, 758, 1142
99, 1950, 0.3, 0.378461538462, 738, 788, 1162
99, 2000, 0.38, 0.3785, 757, 804, 1196
